datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name
9/30/2017,5.33,3.01,3,61.9,6,0,28,0,2017,9,276,Saturday
10/1/2017,4,5.891,3,72.1,7,1,20,1,2017,10,276,Sunday
10/2/2017,8.33,2,3.15,18,3,1,0,0,2017,10,276,Monday
10/3/2017,0.34,2.1,3.15,57.2,21,3,5,2,2017,10,276,Tuesday
10/4/2017,2,4.33,4,37,6,0,2,1,2017,10,276,Wednesday
10/5/2017,5.33,3.99,5,40.8,5,0,11,2,2017,10,276,Thursday
10/6/2017,3.99,4.66,1,39.8,7,0,6,2,2017,10,276,Friday
10/7/2017,4,2.023,2,35.25,4,0,10,1,2017,10,276,Saturday
10/8/2017,8.67,3.261,5.2,77.1,2,0,15,4,2017,10,276,Sunday
10/9/2017,0,0,0,0,0,0,0,0,2017,10,276,Monday
10/10/2017,10,2.68,2,25,8,0,11,3,2017,10,276,Tuesday
10/11/2017,3.5,1,4.6,39.4,2,0,6,2.5,2017,10,276,Wednesday
10/12/2017,4,2.393,2.3,41,9,0,1,2,2017,10,276,Thursday
10/13/2017,5.33,1.396,0.6,38,8,2,3,4,2017,10,276,Friday
10/14/2017,4.84,3.66,4,42.2,9,1,20,0,2017,10,276,Saturday
10/15/2017,6,6.68,1,37,5,0,11,2,2017,10,276,Sunday
10/16/2017,2.33,0.67,0,45.1,9,0,2,2,2017,10,276,Monday
10/17/2017,3.34,1.67,6,26.2,9,2,6,1,2017,10,276,Tuesday
10/18/2017,5.34,1.33,1,52.85,15,0,1,1,2017,10,276,Wednesday
10/19/2017,4.33,5.99,4.7,25.5,8,0,13,0,2017,10,276,Thursday
10/20/2017,2.83,4.363,3,36.25,15,0,8,0,2017,10,276,Friday
10/21/2017,3.33,3.769,3.3,25.2,9,3,5,4,2017,10,276,Saturday
10/22/2017,8,5,5,57.8,8,0,9,2,2017,10,276,Sunday
10/23/2017,3.33,1.363,2,28.6,4,0,28,1,2017,10,276,Monday
10/24/2017,2,2,10,65.2,3,0,10,1,2017,10,276,Tuesday
10/25/2017,6.34,3.33,5.35,26.9,4,0,1,1,2017,10,276,Wednesday
10/26/2017,1.33,1.099,2,38,9,1,5,2.3,2017,10,276,Thursday
10/27/2017,6.32,2.363,6,26,14,1,21,2,2017,10,276,Friday
10/28/2017,5,2.33,4,24.1,11,0,7,3,2017,10,276,Saturday
10/29/2017,7.66,2.373,1.05,36,3,0,1,2.2,2017,10,276,Sunday
10/30/2017,1.5,3.66,2,32.8,7,0,9,1,2017,10,276,Monday
10/31/2017,4.33,1.363,4,38,2,0,0,1,2017,10,276,Tuesday
11/1/2017,0.67,3.429,2,23,5,0,3,1,2017,11,276,Wednesday
11/2/2017,4,2.066,1.55,22.1,5,0,11,3,2017,11,276,Thursday
11/3/2017,2.33,7.67,4.4,37.4,10,3,6,1,2017,11,276,Friday
11/4/2017,10.34,7.472,6,33,5,0,1,3.2,2017,11,276,Saturday
11/5/2017,6.33,5.799,1.1,35.45,1,0,5,2,2017,11,276,Sunday
11/6/2017,8.34,3.2,2,20.2,11,3,8,1,2017,11,276,Monday
11/7/2017,0.67,4,7,20,4,0,0,1.5,2017,11,276,Tuesday
11/8/2017,6,1.1,2,9.2,1,0,5,1,2017,11,276,Wednesday
11/9/2017,2.67,3.746,0,28.8,2,0,11,1,2017,11,276,Thursday
11/10/2017,9.34,6.66,6.2,34,9,0,22,2,2017,11,276,Friday
11/11/2017,8.5,3,4.1,32,8,0,2,0,2017,11,276,Saturday
11/12/2017,5,3.65,6.15,40,9,0,3,2,2017,11,276,Sunday
11/13/2017,9.33,2.429,4.2,44.2,5,0,5,0.2,2017,11,276,Monday
11/14/2017,3,0.859,2,6.8,14,0,19,1,2017,11,276,Tuesday
11/15/2017,5.33,2.726,7.7,17,8,3,0,1,2017,11,276,Wednesday
11/16/2017,5.33,2,3,17.6,3,0,1,1,2017,11,276,Thursday
11/17/2017,3,4.837,3,34,5,0,30,2,2017,11,276,Friday
11/18/2017,5.33,8.45,2,42.5,2,0,8,1.2,2017,11,276,Saturday
11/19/2017,4,6.88,1,29,3,0,6,2.5,2017,11,276,Sunday
11/20/2017,2.34,5.34,2.4,28.8,10,0,2,0,2017,11,276,Monday
11/21/2017,13.33,0.68,1,22.4,5,0,2,1,2017,11,276,Tuesday
11/22/2017,2,4,1,26.1,20,0,1,1,2017,11,276,Wednesday
11/23/2017,9.33,5.99,6,34.3,14,0,0,3,2017,11,276,Thursday
11/24/2017,8,3.132,5,34.324,5,2,2,0,2017,11,276,Friday
11/25/2017,5.33,6.076,4.1,26.5,8,0,2,0,2017,11,276,Saturday
11/26/2017,5.66,5.786,1,31.2,2,1,12,2,2017,11,276,Sunday
11/27/2017,1.34,3.67,6.1,34.825,4,0,7,3,2017,11,276,Monday
11/28/2017,5,1.34,5.35,40.6,5,3,8,3,2017,11,276,Tuesday
11/29/2017,6.34,2.397,4.1,32.6,7,0,5,3,2017,11,276,Wednesday
11/30/2017,5.67,1.396,3,30,2,0,9,3,2017,11,276,Thursday
12/1/2017,10.33,7.66,1,25.4,3,0,5,2,2017,12,276,Friday
12/2/2017,4.33,3.67,5,22,11,0,0,1.5,2017,12,276,Saturday
12/3/2017,5.33,6.023,3,33.4,3,0,6,2,2017,12,276,Sunday
12/4/2017,1,2.363,4,15.6,3,0,13,3,2017,12,276,Monday
12/5/2017,3.68,3.165,4.05,17.1,1,0,6,2,2017,12,276,Tuesday
12/6/2017,4,4.396,2.1,29.2,12,0,6,1,2017,12,276,Wednesday
12/7/2017,3,2.66,5.45,24.9,8,0,7,1,2017,12,276,Thursday
12/8/2017,5.33,2.51,3.5,44.2,5,1,7,2,2017,12,276,Friday
12/9/2017,5,2.17,5.4,36.6,14,0,7,2,2017,12,276,Saturday
12/10/2017,5,2.802,5,48,7,0,18,2,2017,12,276,Sunday
12/11/2017,8,6,5.5,34.4,10,0,6,1,2017,12,276,Monday
12/12/2017,1.33,5.066,3,44,6,1,12,2,2017,12,276,Tuesday
12/13/2017,4,3.34,2.3,29,9,0,0,1,2017,12,276,Wednesday
12/14/2017,3,3,3,30,5,0,0,3,2017,12,276,Thursday
12/15/2017,4.18,5.01,2.5,29,6,0,0,1,2017,12,276,Friday
12/16/2017,11,6,3,36.6,6,1,1,2,2017,12,276,Saturday
12/17/2017,7,0.33,5.1,37,11,0,15,2,2017,12,276,Sunday
12/18/2017,0.66,4.67,6,31.6,7,0,8,0,2017,12,276,Monday
12/19/2017,0,0,0,0,0,0,0,0,2017,12,276,Tuesday
12/20/2017,2,3.396,3,27.2,3,0,11,2,2017,12,276,Wednesday
12/21/2017,2.02,2.66,4,23.4,5,0,6,0,2017,12,276,Thursday
12/22/2017,5.99,2.769,1.5,26,13,0,1,1.6,2017,12,276,Friday
12/23/2017,6,4.505,6.1,28.3,6,0,1,1,2017,12,276,Saturday
12/24/2017,7.66,3.46,2,32.2,4,0,5,1,2017,12,276,Sunday
12/25/2017,1,0.62,4.1,15.53,4,0,6,2,2017,12,276,Monday
12/26/2017,2.99,4.67,3.5,56.9,9,0,9,2,2017,12,276,Tuesday
12/27/2017,7,4.814,5.15,32.7,9,0,3,0,2017,12,276,Wednesday
12/28/2017,7.33,3.462,5.1,35.35,12,3,24,1,2017,12,276,Thursday
12/29/2017,9.34,2.066,2.5,41.4,17,0,11,2,2017,12,276,Friday
12/30/2017,8.68,8.363,4,50,8,0,10,3,2017,12,276,Saturday
12/31/2017,13.83,10.043,5.3,70.2,9,0,0,1,2017,12,276,Sunday
1/1/2018,0,0,0,0,0,0,0,0,2018,1,276,Monday
1/2/2018,1,5.33,2.25,38,3,0,2,2,2018,1,276,Tuesday
1/3/2018,4.67,2.397,3,54,4,0,10,3,2018,1,276,Wednesday
1/4/2018,6,1.099,1,39.2,9,0,1,2,2018,1,276,Thursday
1/5/2018,12,6.825,3,26,11,0,21,1,2018,1,276,Friday
1/6/2018,4.66,1.66,2.2,73,4,0,5,8,2018,1,276,Saturday
1/7/2018,0,0,0,0,0,0,0,0,2018,1,276,Sunday
1/8/2018,2.33,6.53,4.2,29.6,5,0,0,1,2018,1,276,Monday
1/9/2018,5.33,2.099,5,33.825,9,6,10,1,2018,1,276,Tuesday
1/10/2018,9.33,7.406,6,44.5,12,0,6,2,2018,1,276,Wednesday
1/11/2018,4,4.33,5.5,37.6,7,0,5,0,2018,1,276,Thursday
1/12/2018,5.66,1.33,3,42,11,0,10,0,2018,1,276,Friday
1/13/2018,3.5,3.495,3.2,32,6,0,8,1,2018,1,276,Saturday
1/14/2018,4.33,5.155,1.2,36,2,0,5,1,2018,1,276,Sunday
1/15/2018,6.99,2,5.1,26,8,0,15,2,2018,1,276,Monday
1/16/2018,6.34,2.67,3,18,2,0,8,0,2018,1,276,Tuesday
1/17/2018,6.67,2.85,2,30.2,10,2,41,2,2018,1,276,Wednesday
1/18/2018,4.33,3.726,4,58.4,9,0,2,1,2018,1,276,Thursday
1/19/2018,6.33,2.528,3,23.4,12,0,3,1,2018,1,276,Friday
1/20/2018,2.66,2.32,2,38,2,0,5,0,2018,1,276,Saturday
1/21/2018,3.33,3.53,3.4,32.8,6,0,1,3.5,2018,1,276,Sunday
1/22/2018,6,3.396,6,29,5,0,6,1,2018,1,276,Monday
1/23/2018,1,1.066,4.6,38.6,4,0,5,1,2018,1,276,Tuesday
1/24/2018,7.33,6.67,4,32,13,0,4,1,2018,1,276,Wednesday
1/25/2018,3.66,5.132,4.2,36.8,15,0,7,3,2018,1,276,Thursday
1/26/2018,3,3.023,0.4,62.2,9,0,12,1,2018,1,276,Friday
1/27/2018,3.34,7.33,3,52.9,7,0,3,4,2018,1,276,Saturday
1/28/2018,1.5,2.35,5.65,55,11,0,10,2,2018,1,276,Sunday
1/29/2018,2.33,4.363,4.25,47.9,10,3,4,1,2018,1,276,Monday
1/30/2018,4.33,3.76,3,37,11,0,4,3,2018,1,276,Tuesday
1/31/2018,0.33,5.076,4,30.4,12,0,6,1,2018,1,276,Wednesday
2/1/2018,5.34,4.33,6,30.5,7,0,6,3,2018,2,276,Thursday
2/2/2018,2.33,4.99,4,54.6,6,0,6,4.4,2018,2,276,Friday
2/3/2018,4.33,7.13,3.3,67.1,12,0,5,2,2018,2,276,Saturday
2/4/2018,7.99,9.066,2,50.6,6,0,3,3,2018,2,276,Sunday
2/5/2018,7.33,3.066,3,53,18,0,6,0.66,2018,2,276,Monday
2/6/2018,4.34,1.87,6.85,51.5,8,0,5,1,2018,2,276,Tuesday
2/7/2018,4.84,8.132,3.2,44.8,8,0,23,0,2018,2,276,Wednesday
2/8/2018,6.33,1.34,3,47,7,0,1.25,0,2018,2,276,Thursday
2/9/2018,3,3.69,4.25,47,17,0,11,0,2018,2,276,Friday
2/10/2018,10.01,5.231,3.5,60.4,6,0,15,3,2018,2,276,Saturday
2/11/2018,6.33,5.396,7.8,63.25,12,0,10,2,2018,2,276,Sunday
2/12/2018,8,4.769,10,36.3,14,1,1,1,2018,2,276,Monday
2/13/2018,6,8.033,5,17.8,10,0,10,3,2018,2,276,Tuesday
2/14/2018,1,6.33,2.1,50.3,15,0,14,0,2018,2,276,Wednesday
2/15/2018,1.5,6.945,0.85,74.6,6,0,10,0,2018,2,276,Thursday
2/16/2018,7.68,7.175,1.2,65.162,10,0,0,1,2018,2,276,Friday
2/17/2018,1.33,3.64,2,50.4,5,0,9,0,2018,2,276,Saturday
2/18/2018,6,6.726,7.55,44,2,0,4,1,2018,2,276,Sunday
2/19/2018,1,3.34,1.7,27,6,0,12,2,2018,2,276,Monday
2/20/2018,4.18,2.286,4.2,30.2,6,0,2,3,2018,2,276,Tuesday
2/21/2018,1.34,7.01,9.5,27.4,5,0,6,1,2018,2,276,Wednesday
2/22/2018,5,6.33,3.15,30,6,0,20,0,2018,2,276,Thursday
2/23/2018,5.83,2.979,1,34.2,6,0,12,0,2018,2,276,Friday
2/24/2018,8,5.68,7,43.5,10,0,8,3,2018,2,276,Saturday
2/25/2018,4,1.68,2,36.8,10,0,10,2,2018,2,276,Sunday
2/26/2018,1,0.66,2,46.6,9,0,7,1,2018,2,276,Monday
2/27/2018,3.33,2.65,3.4,26.7,20,9,8,1,2018,2,276,Tuesday
2/28/2018,1,2.33,5.1,44.662,21,2,0,1,2018,2,276,Wednesday
3/1/2018,1,6.033,1.05,26.4,26,1,12,1,2018,3,276,Thursday
3/2/2018,4,3,9.5,38.4,24,3,17,5.5,2018,3,276,Friday
3/3/2018,8,2.363,8.15,40.187,12,1,10,4,2018,3,276,Saturday
3/4/2018,1,3.736,4,33.6,3,0,14,1,2018,3,276,Sunday
3/5/2018,4.33,5.33,6.1,25,6,0,17,1,2018,3,276,Monday
3/6/2018,9.5,6.33,5.85,22.2,22,8,2,1,2018,3,276,Tuesday
3/7/2018,4.5,1.67,4,20.2,31,5,11,1.4,2018,3,276,Wednesday
3/8/2018,1.33,2.769,4,25.8,10,0,0,4,2018,3,276,Thursday
3/9/2018,6.33,2.18,4.2,41,11,1,10,0,2018,3,276,Friday
3/10/2018,6,4.109,4,21.7,11,3,17,6,2018,3,276,Saturday
3/11/2018,4.66,7.54,5.6,68,0,0,11,3,2018,3,276,Sunday
3/12/2018,9,4.345,3,22.2,9,0,13,8,2018,3,276,Monday
3/13/2018,2,5.066,5.2,15.2,18,0,21,5,2018,3,276,Tuesday
3/14/2018,2.34,2.34,0,31,14,2,8,4,2018,3,276,Wednesday
3/15/2018,3.34,2.132,3,23.9,10,0,10,0,2018,3,276,Thursday
3/16/2018,3.33,3.066,1,29,7,0,2,1,2018,3,276,Friday
3/17/2018,3.99,1.66,3.15,65,11,0,5,4,2018,3,276,Saturday
3/18/2018,7.33,2.929,4.3,21.5,8,0,2,2,2018,3,276,Sunday
3/19/2018,4.34,1,0,19.6,11,2,18,1,2018,3,276,Monday
3/20/2018,2.67,3.67,9,48.6,7,0,15,5,2018,3,276,Tuesday
3/21/2018,2,2,2,27,4,0,9,0,2018,3,276,Wednesday
3/22/2018,3,3.67,1.55,24.6,4,0,0,1,2018,3,276,Thursday
3/23/2018,5,5.396,5.15,34,8,0,11,8.5,2018,3,276,Friday
3/24/2018,7,2.34,5,40,7,1,2,0,2018,3,276,Saturday
3/25/2018,4,2.66,3.2,47.312,9,0,3,2,2018,3,276,Sunday
3/26/2018,5,9.66,0.2,27.6,15,4,5,3.3,2018,3,276,Monday
3/27/2018,4.34,3.33,5.1,28,14,1,5,2,2018,3,276,Tuesday
3/28/2018,5.5,1.66,1,11.924,23,2,6,1.5,2018,3,276,Wednesday
3/29/2018,7,2.33,3,28.2,5,0,7,3.3,2018,3,276,Thursday
3/30/2018,5.33,4.46,9,42,33,8,3,2,2018,3,276,Friday
3/31/2018,9,2.99,2,50,8,0,3,4,2018,3,276,Saturday
4/1/2018,6.83,3.34,0,37,19,1,22,5,2018,4,276,Sunday
4/2/2018,5.66,4.396,6.3,30,31,0,10,10,2018,4,276,Monday
4/3/2018,1,2.529,2,38,10,6,5,3.5,2018,4,276,Tuesday
4/4/2018,6.01,5.2,3,29,9,0,1,8,2018,4,276,Wednesday
4/5/2018,6.33,3.67,5.4,39,16,1,16,3,2018,4,276,Thursday
4/6/2018,3.67,3,4.2,33.525,13,0,23,5,2018,4,276,Friday
4/7/2018,16.18,4.506,2,40,4,0,5,7,2018,4,276,Saturday
4/8/2018,0,0,0,0,0,0,0,0,2018,4,276,Sunday
4/9/2018,5,3,6,25,6,0,10,6,2018,4,276,Monday
4/10/2018,2,3.067,2,38.3,18,3,7,10,2018,4,276,Tuesday
4/11/2018,6.67,3.01,2,28,12,0,3,11,2018,4,276,Wednesday
4/12/2018,5,4.759,3.5,17.4,9,0,6,4.5,2018,4,276,Thursday
4/13/2018,4.5,2.033,5,23,12,0,23,4,2018,4,276,Friday
4/14/2018,8,3.68,2,24,2,0,3,12,2018,4,276,Saturday
4/15/2018,7.66,2.759,3,20,5,0,0,6,2018,4,276,Sunday
4/16/2018,2,6.02,0.25,40.5,9,0,4,3,2018,4,276,Monday
4/17/2018,3.34,1.406,0.15,16,10,0,6,6,2018,4,276,Tuesday
4/18/2018,5,0.54,3.25,25.25,5,0,7,1,2018,4,276,Wednesday
4/19/2018,5,5.67,1,31.375,3,0,1,7,2018,4,276,Thursday
4/20/2018,5,4.506,0,15,10,0,6,9,2018,4,276,Friday
4/21/2018,3.5,3.439,2,40.4,7,0,4,6.2,2018,4,276,Saturday
4/22/2018,6,5.09,3.5,42.5,7,0,0,6.5,2018,4,276,Sunday
4/23/2018,7,0.693,1,15.562,7,0,2,9,2018,4,276,Monday
4/24/2018,6,4.462,6,20,9,0,1,12,2018,4,276,Tuesday
4/25/2018,9,7.66,5,18.1,8,2,30,9,2018,4,276,Wednesday
4/26/2018,5.33,1.099,2,18,8,0,7,5,2018,4,276,Thursday
4/27/2018,6.68,3.529,3,43,12,0,6,4,2018,4,276,Friday
4/28/2018,9.33,2,2.05,27.25,11,1,6,7,2018,4,276,Saturday
4/29/2018,7.33,6,6,14,5,0,14,10.4,2018,4,276,Sunday
4/30/2018,5,6.66,3,14.125,12,0,1,7,2018,4,276,Monday
5/1/2018,2.34,0,1,6.2,0,0,1,8,2018,5,276,Tuesday
5/2/2018,6,3.526,2,38.2,7,0,3,9,2018,5,276,Wednesday
5/3/2018,2.33,1.779,2,27.262,10,0,16,10,2018,5,276,Thursday
5/4/2018,1,2.93,5,8.75,6,0,2,10.5,2018,5,276,Friday
5/5/2018,9,3.34,5,24,9,0,0,7,2018,5,276,Saturday
5/6/2018,3.34,10.66,0.25,18.2,9,0,3,13.5,2018,5,276,Sunday
5/7/2018,9.66,0.033,0,22,13,0,7,3,2018,5,276,Monday
5/8/2018,10.5,5.84,1,15,14,2,1,9,2018,5,276,Tuesday
5/9/2018,9.34,2.33,7,24.4,8,2,2,5,2018,5,276,Wednesday
5/10/2018,8.5,5.32,6,39,12,0,1,6,2018,5,276,Thursday
5/11/2018,9.33,1.34,3,19,6,0,2,10,2018,5,276,Friday
5/12/2018,1.33,3.66,5.15,27,10,0,11,8,2018,5,276,Saturday
5/13/2018,5.16,5.759,3,14.4,3,0,7,10,2018,5,276,Sunday
5/14/2018,6,6.539,1,20,4,1,37,3,2018,5,276,Monday
5/15/2018,4,0.67,2,14,11,0,5,7,2018,5,276,Tuesday
5/16/2018,4.01,2.33,2.5,13.4,9,0,2,8,2018,5,276,Wednesday
5/17/2018,2,2.78,3.5,16,11,0,1,4,2018,5,276,Thursday
5/18/2018,2.34,1.396,6,30,11,0,2,2.4,2018,5,276,Friday
5/19/2018,2.34,2.561,1,18.4,7,5,0,5,2018,5,276,Saturday
5/20/2018,7,8.01,1,45,6,1,0,10,2018,5,276,Sunday
5/21/2018,12,2.759,2.15,14.6,18,0,11,5,2018,5,276,Monday
5/22/2018,3.67,2.33,3,8.062,7,0,6,6,2018,5,276,Tuesday
5/23/2018,1.5,3.66,0,11,7,0,0,7,2018,5,276,Wednesday
5/24/2018,2,1.99,5,20.2,6,1,10,1,2018,5,276,Thursday
5/25/2018,2.33,2.33,2,16.4,9,0,1,2,2018,5,276,Friday
5/26/2018,3.33,2.759,7,16.262,7,0,3,5,2018,5,276,Saturday
5/27/2018,6.33,4.518,5,49.262,6,1,0,11,2018,5,276,Sunday
5/28/2018,7,3.01,1.2,19.6,7,0,7,6,2018,5,276,Monday
5/29/2018,9,4.033,3.3,21.25,7,0,4,6,2018,5,276,Tuesday
5/30/2018,4.34,1.67,2,16.4,9,0,14,10,2018,5,276,Wednesday
5/31/2018,3.5,3.66,1.35,11.4,10,0,8,5.64,2018,5,276,Thursday
6/1/2018,12.33,2.18,4,29,9,0,5,3,2018,6,276,Friday
6/2/2018,8,3.086,4,23,9,3,7,9,2018,6,276,Saturday
6/3/2018,5,2.746,1,22.4,8,1,0,2,2018,6,276,Sunday
6/4/2018,3.33,3,6,19,3,0,6,6,2018,6,276,Monday
6/5/2018,4.33,3.67,1.05,20,7,2,0,7,2018,6,276,Tuesday
6/6/2018,6,2.34,0.15,17.25,16,3,0,2,2018,6,276,Wednesday
6/7/2018,2,4.528,0.25,19,11,1,10,2,2018,6,276,Thursday
6/8/2018,4,1.33,2,9,6,0,2,4.4,2018,6,276,Friday
6/9/2018,8,6.462,3,21,11,0,5,0,2018,6,276,Saturday
6/10/2018,2.66,4.693,5,33.2,7,0,0,3,2018,6,276,Sunday
6/11/2018,8,8.33,3.1,17,17,0,0,6,2018,6,276,Monday
6/12/2018,2.34,4.5,4,18.186,3,0,1,7.4,2018,6,276,Tuesday
6/13/2018,12,4.33,1.2,22.25,1,0,0,2,2018,6,276,Wednesday
6/14/2018,0,1,1,22,11,0,0,2,2018,6,276,Thursday
6/15/2018,1,0.066,0.3,11.133,10,0,8,2,2018,6,276,Friday
6/16/2018,3.34,6.383,5,10,5,0,2,7,2018,6,276,Saturday
6/17/2018,4.84,6.586,6,24,10,0,5,4,2018,6,276,Sunday
6/18/2018,4.5,1.33,2.1,14,4,0,1,6,2018,6,276,Monday
6/19/2018,4,3.34,4,23,8,0,5,3,2018,6,276,Tuesday
6/20/2018,3.66,4.528,2.5,15.062,8,3,11,2.6,2018,6,276,Wednesday
6/21/2018,3.35,2.913,4,36,5,0,5,10.5,2018,6,276,Thursday
6/22/2018,5,5.099,4.15,12,3,0,6,5.5,2018,6,276,Friday
6/23/2018,5.33,7.343,2,14,7,0,1,2,2018,6,276,Saturday
6/24/2018,1.67,4.746,2,29,10,0,0,3,2018,6,276,Sunday
6/25/2018,3.33,3.099,0,31.062,12,3,5,2,2018,6,276,Monday
6/26/2018,10.33,5.67,3,15,6,0,9,4.4,2018,6,276,Tuesday
6/27/2018,2,2.396,3,11,10,0,2,3,2018,6,276,Wednesday
6/28/2018,3,2.192,4,10,13,0,5,2,2018,6,276,Thursday
6/29/2018,1,3,2,10,8,0,0,4,2018,6,276,Friday
6/30/2018,6.84,3.34,7,26.8,10,2,0,4,2018,6,276,Saturday
7/1/2018,2,3.693,1,22,7,0,10,4,2018,7,276,Sunday
7/2/2018,3.33,6.33,3,24.6,18,0,3,7,2018,7,276,Monday
7/3/2018,6.34,2.33,1,13.6,9,0,8,3,2018,7,276,Tuesday
7/4/2018,1,2.83,3.5,16.25,6,0,22,7,2018,7,276,Wednesday
7/5/2018,4.33,2.759,4,15,6,3,3,1,2018,7,276,Thursday
7/6/2018,2.33,5.33,1.25,20,15,0,0,6,2018,7,276,Friday
7/7/2018,6.33,8.52,7,19,14,0,0,5.5,2018,7,276,Saturday
7/8/2018,7.33,5.211,2,28,10,0,5,4,2018,7,276,Sunday
7/9/2018,3.33,2,4,31,12,3,0,3,2018,7,276,Monday
7/10/2018,6,6.36,4,34,9,2,2,4,2018,7,276,Tuesday
7/11/2018,10,3.363,3,29.4,13,0,6,2,2018,7,276,Wednesday
7/12/2018,3,4.34,7,24,11,4,0,3,2018,7,276,Thursday
7/13/2018,1.34,2.67,1.15,22,5,0,2,3,2018,7,276,Friday
7/14/2018,0,3.2,0,26,8,0,0,1.4,2018,7,276,Saturday
7/15/2018,10,9.42,3.5,23,4,0,1,7,2018,7,276,Sunday
7/16/2018,9.33,5.023,1,22,8,0,0,3,2018,7,276,Monday
7/17/2018,2.33,3.66,2,29.4,13,0,0,6,2018,7,276,Tuesday
7/18/2018,2.5,2.837,5,10,17,0,12,6,2018,7,276,Wednesday
7/19/2018,6.84,4,3,16,14,1,0,3,2018,7,276,Thursday
7/20/2018,5,7.177,5,35.2,2,1,2,4,2018,7,276,Friday
7/21/2018,4,5.02,0.3,22,7,0,5,1,2018,7,276,Saturday
7/22/2018,3.66,4.34,0,31,4,0,5,6,2018,7,276,Sunday
7/23/2018,8.68,1.863,2.1,12,15,1,0,5.3,2018,7,276,Monday
7/24/2018,9.68,4,2,22,4,1,2,2,2018,7,276,Tuesday
7/25/2018,5,2.68,2,16,7,0,0,2,2018,7,276,Wednesday
7/26/2018,4.33,1.827,5,24,4,0,1,4,2018,7,276,Thursday
7/27/2018,2.34,3.34,3,19.4,11,0,1,6,2018,7,276,Friday
7/28/2018,6,4.01,1,24.5,9,0,0,3,2018,7,276,Saturday
7/29/2018,3.5,4.35,2.1,9,7,1,0,3,2018,7,276,Sunday
7/30/2018,3,6.33,5.3,26,9,2,0,4,2018,7,276,Monday
7/31/2018,7.33,3.736,3,13,5,0,0,3,2018,7,276,Tuesday
8/1/2018,1,2.34,1,14,9,1,1,7,2018,8,276,Wednesday
8/2/2018,0,1,0,11,11,0,2,5,2018,8,276,Thursday
8/3/2018,4.01,2.67,2,21,9,0,0,1,2018,8,276,Friday
8/4/2018,5,3.87,2,8,11,3,0,8,2018,8,276,Saturday
8/5/2018,6,0.99,5,13,4,2,6,1.3,2018,8,276,Sunday
8/6/2018,8.33,6.165,2,21.388,7,0,6,2,2018,8,276,Monday
8/7/2018,2.33,2.67,8,15,7,1,1,3,2018,8,276,Tuesday
8/8/2018,4.33,2.793,2,10,13,0,0,2,2018,8,276,Wednesday
8/9/2018,2.67,3.066,1,29.4,13,0,0,2,2018,8,276,Thursday
8/10/2018,6,4,4,19,4,0,0,2,2018,8,276,Friday
8/11/2018,4,4.133,6,37,16,1,5,10,2018,8,276,Saturday
8/12/2018,10.99,4.99,6,16,6,0,1,2,2018,8,276,Sunday
8/13/2018,3.33,5.02,2,23.25,15,0,3,2,2018,8,276,Monday
8/14/2018,1.33,2.736,5,12,9,0,4,5,2018,8,276,Tuesday
8/15/2018,8.34,4.199,2,32.2,13,2,0,1,2018,8,276,Wednesday
8/16/2018,3.33,8.729,4,27.4,6,3,5,5,2018,8,276,Thursday
8/17/2018,2.33,2.99,2.4,23,5,1,5,1,2018,8,276,Friday
8/18/2018,6.33,5.34,0,32.1,5,1,6,0,2018,8,276,Saturday
8/19/2018,6.33,4.495,1,19.9,3,0,5,6,2018,8,276,Sunday
8/20/2018,4,5.68,4.2,21.4,7,0,20,3,2018,8,276,Monday
8/21/2018,2.34,3,2.15,26.2,4,1,1,4,2018,8,276,Tuesday
8/22/2018,5,4.33,0,18,4,1,0,4,2018,8,276,Wednesday
8/23/2018,5,4.067,4,35,8,0,23,3,2018,8,276,Thursday
8/24/2018,4,2.34,1,38.5,7,0,21,4,2018,8,276,Friday
8/25/2018,3.67,4.01,3.2,27,4,0,6,2.5,2018,8,276,Saturday
8/26/2018,11.33,6.67,4,57,10,0,8,4.3,2018,8,276,Sunday
8/27/2018,3.34,1,9,16,6,0,1,1,2018,8,276,Monday
8/28/2018,2,2.68,1,26.4,7,1,0,3,2018,8,276,Tuesday
8/29/2018,6.67,2.67,1.3,28.5,10,1,5,3,2018,8,276,Wednesday
8/30/2018,2.33,2.736,3,38,7,0,4,2,2018,8,276,Thursday
8/31/2018,4.34,3.34,0,17.2,13,1,20,4,2018,8,276,Friday
9/1/2018,2.34,0,2.2,19,6,1,1,2,2018,9,276,Saturday
9/2/2018,6.68,5.373,3,20,5,0,5,2,2018,9,276,Sunday
9/3/2018,1,2.02,2,27.4,12,0,0,4,2018,9,276,Monday
9/4/2018,4,1.086,1,22,7,0,3,2,2018,9,276,Tuesday
9/5/2018,6.5,3.33,1.5,28,11,0,3,2,2018,9,276,Wednesday
9/6/2018,6.66,4.056,3,18.4,13,0,5,0,2018,9,276,Thursday
9/7/2018,2,1.746,4,42,6,0,22,7.7,2018,9,276,Friday
9/8/2018,10,2.34,6.1,35.4,12,0,10,1,2018,9,276,Saturday
9/9/2018,4,5.944,0,50,2,0,0,5,2018,9,276,Sunday
9/10/2018,7,2.406,2,49.4,14,3,1,2,2018,9,276,Monday
9/11/2018,9,2.726,3,50.6,15,0,6,4,2018,9,276,Tuesday
9/12/2018,4,3,2,35,18,0,5,0,2018,9,276,Wednesday
